"089785048919493fba375d12e92da245","260203100426","2026/1/21 00:00:00","2235","南库区新10号仓","20250807-2235-1114-16347","4","","1","2","1","","","","","","","4-72N6C","1","","","","1","","","20000.000","","","2750.000","","","250.000","14.300","11.300","3.000","","","","","","","","12.100","11.500","0.600","0.060","","","","","董磊","杨少锋","115","杨少锋","2026/2/3 15:05:11","","","2026/2/4 09:53:49","122","陕西省储备粮扶风直属库有限公司","100101006","陕西省储备粮扶风直属库有限公司","88","范乃娟","2026/2/4 09:46:49","","董磊","2026/2/4 09:53:49","","3","9ebd0b3542d74d3bb4e7842f23462f1b","n","","","","","","",""
"11fe2fc146ba4a4b984dab7a2a71903c","260114100422","2026/1/4 00:00:00","2240","南库区新15号仓","20250715-2240-1114-16316","1","","1","2","1","0.130","0.100","21.000","","","1","4-72N6C","1","","","11.000","1","","","20000.000","","","2112.000","","","192.000","23.100","13.300","9.800","","","","","","","","12.100","11.500","0.600","","","","","","董磊","付祥","92","付祥","2026/1/14 13:55:36","","","2026/1/14 14:11:14","161","仓储管理部","100101006","陕西省储备粮扶风直属库有限公司","88","付祥","2026/1/14 13:55:39","","董磊","2026/1/14 14:11:14","","3","abf32cb53d9b4b8f9ce1e2d07c8bc005","n","","","","","","",""
"404d1f55dc0d49b0b519eb68d6abe9ec","250107100273","2024/12/23 00:00:00","2226","南库区新1号仓","20231205-2226-1114-15703","1","","1","4","1","0.130","0.100","21.000","","","1","4-72N6C","1","","","11.000","1","","","20000.000","","","1848.000","","55.000","168.000","21.700","17.200","4.500","0.200","","","","","","","11.200","11.000","0.200","","","","","","董磊","张宝侠","91","张宝侠","2025/1/7 10:07:30","","","2025/1/10 09:41:50","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","89","张宝侠","2025/1/7 10:49:25","","范乃娟","2025/1/7 10:58:05","","4","bf8c845fadfb431ba0c18ddb354b7831","n","2025/1/7 10:58:19","89","范乃娟","2025/1/8 03:02:28","","",""
"4daaaec3b21945ca9ca665a886bb90a8","231212100063","2023/11/26 00:00:00","2232","南库区新7号仓","20230625-2232-1114-15492","1","","1","4","1","0.070","0.190","21.000","","","1","4-72N6C","1","2.000","","7.500","1","","","16000.000","5.700","","1260.000","","0.000","","24.800","17.100","8.600","0.130","","","","","","","12.500","12.000","0.500","","","","","","董磊","崔熙林","89","范乃娟","2023/12/12 16:12:20","","","2024/1/18 09:25:13","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","88","范乃娟","2023/12/12 16:12:36","","董磊","2023/12/22 08:52:15","","4","25a97e81ce9842cba4fab31fe2b1b1d1","n","2024/1/18 09:25:13","88","董磊","2024/11/19 09:43:58","","",""
"bb354a25538e48ad857ceda46562fca4","240118100135","2024/1/5 00:00:00","2236","南库区新11号仓","20231016-2236-1114-15568","1","","1","4","1","0.070","0.190","21.000","","","1","4-72N6C","1","2.000","","7.500","1","","","16000.000","5.700","","1260.000","3.100","53.700","","21.100","14.900","6.200","0.160","","","","","","","12.300","11.900","0.400","","","","","","董磊","郭君","94","郭君","2024/1/18 09:30:19","","","2024/2/19 10:57:24","161","仓储管理科","100101006","陕西省储备粮扶风直属库有限公司","88","郭君","2024/1/18 09:30:23","","董磊","2024/1/18 09:30:58","","4","d518b8cac9b64f4b9d8e418e3373eeef","n","2024/1/18 09:31:10","88","董磊","2024/11/19 09:44:00","","",""
"c8c39ddcff734d81b2fed59882579540","260108100419","2025/12/23 00:00:00","2241","南库区新16号仓","20250609-2241-1114-16221","4","","1","4","1","","","","","","","4-72N60","1","","","11.000","1","","","20000.000","10.800","","1380.500","","","125.500","25.400","11.200","14.200","","","","","","","","12.000","11.400","0.600","","","","","","董磊","崔熙林","97","崔熙林","2026/1/8 10:13:41","","","2026/1/8 10:16:08","161","仓储管理部","100101006","陕西省储备粮扶风直属库有限公司","88","崔熙林","2026/1/8 10:13:51","","董磊","2026/1/8 10:15:44","","4","b916b73b8ad946fcaec4d3526010b4d9","n","2026/1/8 10:16:08","88","董磊","","","",""
